sum_soc, <S0|Hso|T1,1,0,-1> (cm-1):         0.42546        0.30077        0.00964        0.30077
sum_soc, <S0|Hso|T2,1,0,-1> (cm-1):         0.79588        0.25117        0.71222        0.25117
sum_soc, <S0|Hso|T3,1,0,-1> (cm-1):         2.33601        1.58643        0.65070        1.58643
sum_soc, <S0|Hso|T4,1,0,-1> (cm-1):         2.42376        1.67778        0.49469        1.67778
sum_soc, <S0|Hso|T5,1,0,-1> (cm-1):         2.52053        1.67869        0.84679        1.67869
sum_soc, <S1|Hso|T1,1,0,-1> (cm-1):         0.19683        0.12891        0.07418        0.12891
sum_soc, <S1|Hso|T2,1,0,-1> (cm-1):         0.13495        0.09495        0.01340        0.09495
sum_soc, <S1|Hso|T3,1,0,-1> (cm-1):         0.54978        0.38868        0.01019        0.38868
sum_soc, <S1|Hso|T4,1,0,-1> (cm-1):         0.31334        0.20586        0.11587        0.20586
sum_soc, <S1|Hso|T5,1,0,-1> (cm-1):         0.53636        0.35818        0.17635        0.35818
sum_soc, <S2|Hso|T1,1,0,-1> (cm-1):         0.10293        0.07121        0.02128        0.07121
sum_soc, <S2|Hso|T2,1,0,-1> (cm-1):         0.21222        0.12881        0.10887        0.12881
sum_soc, <S2|Hso|T3,1,0,-1> (cm-1):         0.39318        0.27750        0.02409        0.27750
sum_soc, <S2|Hso|T4,1,0,-1> (cm-1):         0.26713        0.12601        0.19900        0.12601
sum_soc, <S2|Hso|T5,1,0,-1> (cm-1):         0.62682        0.44217        0.04331        0.44217
sum_soc, <S3|Hso|T1,1,0,-1> (cm-1):         0.69117        0.48008        0.12946        0.48008
sum_soc, <S3|Hso|T2,1,0,-1> (cm-1):         0.55210        0.37992        0.12704        0.37992
sum_soc, <S3|Hso|T3,1,0,-1> (cm-1):         0.48819        0.34306        0.05430        0.34306
sum_soc, <S3|Hso|T4,1,0,-1> (cm-1):         0.19738        0.12073        0.09903        0.12073
sum_soc, <S3|Hso|T5,1,0,-1> (cm-1):         0.66742        0.47190        0.00839        0.47190
sum_soc, <S4|Hso|T1,1,0,-1> (cm-1):         0.95422        0.65659        0.21978        0.65659
sum_soc, <S4|Hso|T2,1,0,-1> (cm-1):         0.77383        0.46536        0.40705        0.46536
sum_soc, <S4|Hso|T3,1,0,-1> (cm-1):         0.16216        0.09260        0.09564        0.09260
sum_soc, <S4|Hso|T4,1,0,-1> (cm-1):         0.14814        0.10167        0.03567        0.10167
sum_soc, <S4|Hso|T5,1,0,-1> (cm-1):         0.28323        0.19738        0.04801        0.19738
sum_soc, <S5|Hso|T1,1,0,-1> (cm-1):         0.94129        0.55427        0.52115        0.55427
sum_soc, <S5|Hso|T2,1,0,-1> (cm-1):         1.15110        0.80912        0.12521        0.80912
sum_soc, <S5|Hso|T3,1,0,-1> (cm-1):         0.44579        0.28580        0.18807        0.28580
sum_soc, <S5|Hso|T4,1,0,-1> (cm-1):         0.30259        0.18584        0.14996        0.18584
sum_soc, <S5|Hso|T5,1,0,-1> (cm-1):         0.16069        0.11296        0.01741        0.11296
