sum_soc, <S0|Hso|T1,1,0,-1> (cm-1):         0.32999        0.23300        0.01780        0.23300
sum_soc, <S0|Hso|T2,1,0,-1> (cm-1):         0.86684        0.31689        0.74201        0.31689
sum_soc, <S0|Hso|T3,1,0,-1> (cm-1):         0.87014        0.56959        0.32906        0.56959
sum_soc, <S0|Hso|T4,1,0,-1> (cm-1):         0.34687        0.11761        0.30439        0.11761
sum_soc, <S0|Hso|T5,1,0,-1> (cm-1):         0.73685        0.21881        0.66873        0.21881
sum_soc, <S1|Hso|T1,1,0,-1> (cm-1):         0.11363        0.04243        0.09649        0.04243
sum_soc, <S1|Hso|T2,1,0,-1> (cm-1):         0.08907        0.06135        0.02011        0.06135
sum_soc, <S1|Hso|T3,1,0,-1> (cm-1):         0.06158        0.01424        0.05820        0.01424
sum_soc, <S1|Hso|T4,1,0,-1> (cm-1):         0.38831        0.25888        0.12942        0.25888
sum_soc, <S1|Hso|T5,1,0,-1> (cm-1):         0.31295        0.19992        0.13418        0.19992
sum_soc, <S2|Hso|T1,1,0,-1> (cm-1):         0.25226        0.16575        0.09322        0.16575
sum_soc, <S2|Hso|T2,1,0,-1> (cm-1):         0.16105        0.05617        0.14010        0.05617
sum_soc, <S2|Hso|T3,1,0,-1> (cm-1):         0.15215        0.09756        0.06414        0.09756
sum_soc, <S2|Hso|T4,1,0,-1> (cm-1):         0.17777        0.05993        0.15627        0.05993
sum_soc, <S2|Hso|T5,1,0,-1> (cm-1):         0.01408        0.00990        0.00144        0.00990
sum_soc, <S3|Hso|T1,1,0,-1> (cm-1):         0.12002        0.02828        0.11316        0.02828
sum_soc, <S3|Hso|T2,1,0,-1> (cm-1):         0.70989        0.44011        0.34140        0.44011
sum_soc, <S3|Hso|T3,1,0,-1> (cm-1):         0.13147        0.03775        0.12014        0.03775
sum_soc, <S3|Hso|T4,1,0,-1> (cm-1):         0.18843        0.11652        0.09139        0.11652
sum_soc, <S3|Hso|T5,1,0,-1> (cm-1):         0.11578        0.07571        0.04403        0.07571
sum_soc, <S4|Hso|T1,1,0,-1> (cm-1):         0.38884        0.27495        0.00178        0.27495
sum_soc, <S4|Hso|T2,1,0,-1> (cm-1):         0.06387        0.02189        0.05587        0.02189
sum_soc, <S4|Hso|T3,1,0,-1> (cm-1):         0.26850        0.18954        0.01554        0.18954
sum_soc, <S4|Hso|T4,1,0,-1> (cm-1):         0.04588        0.01592        0.03998        0.01592
sum_soc, <S4|Hso|T5,1,0,-1> (cm-1):         0.05752        0.02812        0.04156        0.02812
sum_soc, <S5|Hso|T1,1,0,-1> (cm-1):         0.73692        0.45730        0.35327        0.45730
sum_soc, <S5|Hso|T2,1,0,-1> (cm-1):         0.07462        0.01417        0.07188        0.01417
sum_soc, <S5|Hso|T3,1,0,-1> (cm-1):         0.55426        0.34318        0.26768        0.34318
sum_soc, <S5|Hso|T4,1,0,-1> (cm-1):         0.27027        0.09053        0.23802        0.09053
sum_soc, <S5|Hso|T5,1,0,-1> (cm-1):         0.04124        0.01228        0.03740        0.01228
