sum_soc, <S0|Hso|T1,1,0,-1> (cm-1):         5.24060        3.68334        0.57429        3.68334
sum_soc, <S0|Hso|T2,1,0,-1> (cm-1):         1.08812        0.44137        0.89128        0.44137
sum_soc, <S0|Hso|T3,1,0,-1> (cm-1):         2.13339        1.43419        0.66147        1.43419
sum_soc, <S0|Hso|T4,1,0,-1> (cm-1):         6.78385        4.50361        2.33572        4.50361
sum_soc, <S0|Hso|T5,1,0,-1> (cm-1):         0.52545        0.14252        0.48526        0.14252
sum_soc, <S1|Hso|T1,1,0,-1> (cm-1):         0.16684        0.11525        0.03561        0.11525
sum_soc, <S1|Hso|T2,1,0,-1> (cm-1):         2.76290        1.86383        0.82816        1.86383
sum_soc, <S1|Hso|T3,1,0,-1> (cm-1):         2.98608        2.11073        0.07954        2.11073
sum_soc, <S1|Hso|T4,1,0,-1> (cm-1):         1.68506        1.19152        0.00218        1.19152
sum_soc, <S1|Hso|T5,1,0,-1> (cm-1):         3.97240        2.66142        1.27032        2.66142
sum_soc, <S2|Hso|T1,1,0,-1> (cm-1):         2.14295        1.46056        0.57074        1.46056
sum_soc, <S2|Hso|T2,1,0,-1> (cm-1):         0.36248        0.23020        0.15939        0.23020
sum_soc, <S2|Hso|T3,1,0,-1> (cm-1):         0.30316        0.19165        0.13582        0.19165
sum_soc, <S2|Hso|T4,1,0,-1> (cm-1):         0.85526        0.53063        0.41027        0.53063
sum_soc, <S2|Hso|T5,1,0,-1> (cm-1):         0.41866        0.28932        0.08864        0.28932
sum_soc, <S3|Hso|T1,1,0,-1> (cm-1):         0.20362        0.09707        0.15039        0.09707
sum_soc, <S3|Hso|T2,1,0,-1> (cm-1):         1.47732        0.93387        0.66201        0.93387
sum_soc, <S3|Hso|T3,1,0,-1> (cm-1):         0.41280        0.29120        0.02852        0.29120
sum_soc, <S3|Hso|T4,1,0,-1> (cm-1):         0.38663        0.26233        0.10886        0.26233
sum_soc, <S3|Hso|T5,1,0,-1> (cm-1):         2.44123        1.56894        1.01807        1.56894
sum_soc, <S4|Hso|T1,1,0,-1> (cm-1):         0.99955        0.70028        0.13534        0.70028
sum_soc, <S4|Hso|T2,1,0,-1> (cm-1):         0.02163        0.01342        0.01038        0.01342
sum_soc, <S4|Hso|T3,1,0,-1> (cm-1):         5.24184        3.67603        0.67112        3.67603
sum_soc, <S4|Hso|T4,1,0,-1> (cm-1):         2.21273        1.54734        0.32808        1.54734
sum_soc, <S4|Hso|T5,1,0,-1> (cm-1):         0.40823        0.27780        0.11093        0.27780
sum_soc, <S5|Hso|T1,1,0,-1> (cm-1):         0.35433        0.20282        0.20803        0.20282
sum_soc, <S5|Hso|T2,1,0,-1> (cm-1):         0.05244        0.01951        0.04459        0.01951
sum_soc, <S5|Hso|T3,1,0,-1> (cm-1):         3.73793        2.62996        0.37243        2.62996
sum_soc, <S5|Hso|T4,1,0,-1> (cm-1):         1.63684        1.15455        0.11523        1.15455
sum_soc, <S5|Hso|T5,1,0,-1> (cm-1):         0.71599        0.49249        0.16600        0.49249
