sum_soc, <S0|Hso|T1,1,0,-1> (cm-1):         5.26995        3.68696        0.76486        3.68696
sum_soc, <S0|Hso|T2,1,0,-1> (cm-1):         1.19354        0.47074        0.99062        0.47074
sum_soc, <S0|Hso|T3,1,0,-1> (cm-1):         0.90964        0.63759        0.12008        0.63759
sum_soc, <S0|Hso|T4,1,0,-1> (cm-1):         7.13607        4.69898        2.60049        4.69898
sum_soc, <S0|Hso|T5,1,0,-1> (cm-1):         0.68639        0.29913        0.54053        0.29913
sum_soc, <S1|Hso|T1,1,0,-1> (cm-1):         0.05489        0.03830        0.00893        0.03830
sum_soc, <S1|Hso|T2,1,0,-1> (cm-1):         2.74349        1.82526        0.92930        1.82526
sum_soc, <S1|Hso|T3,1,0,-1> (cm-1):         3.11714        2.19888        0.21554        2.19888
sum_soc, <S1|Hso|T4,1,0,-1> (cm-1):         0.73381        0.51346        0.10581        0.51346
sum_soc, <S1|Hso|T5,1,0,-1> (cm-1):         3.90320        2.57863        1.39150        2.57863
sum_soc, <S2|Hso|T1,1,0,-1> (cm-1):         2.11766        1.42209        0.66320        1.42209
sum_soc, <S2|Hso|T2,1,0,-1> (cm-1):         0.32982        0.20734        0.15102        0.20734
sum_soc, <S2|Hso|T3,1,0,-1> (cm-1):         0.12386        0.07867        0.05443        0.07867
sum_soc, <S2|Hso|T4,1,0,-1> (cm-1):         0.98163        0.59342        0.50921        0.59342
sum_soc, <S2|Hso|T5,1,0,-1> (cm-1):         0.35830        0.23563        0.13168        0.23563
sum_soc, <S3|Hso|T1,1,0,-1> (cm-1):         0.40260        0.27180        0.11973        0.27180
sum_soc, <S3|Hso|T2,1,0,-1> (cm-1):         1.52997        0.94169        0.75315        0.94169
sum_soc, <S3|Hso|T3,1,0,-1> (cm-1):         0.46541        0.32456        0.07700        0.32456
sum_soc, <S3|Hso|T4,1,0,-1> (cm-1):         0.07004        0.04815        0.01637        0.04815
sum_soc, <S3|Hso|T5,1,0,-1> (cm-1):         2.46527        1.55165        1.12353        1.55165
sum_soc, <S4|Hso|T1,1,0,-1> (cm-1):         0.93258        0.63748        0.23864        0.63748
sum_soc, <S4|Hso|T2,1,0,-1> (cm-1):         0.03047        0.01983        0.01190        0.01983
sum_soc, <S4|Hso|T3,1,0,-1> (cm-1):         5.28105        3.67586        0.93040        3.67586
sum_soc, <S4|Hso|T4,1,0,-1> (cm-1):         0.73705        0.50686        0.17153        0.50686
sum_soc, <S4|Hso|T5,1,0,-1> (cm-1):         0.40615        0.27347        0.12404        0.27347
sum_soc, <S5|Hso|T1,1,0,-1> (cm-1):         0.34990        0.19627        0.21303        0.19627
sum_soc, <S5|Hso|T2,1,0,-1> (cm-1):         0.05705        0.01677        0.05188        0.01677
sum_soc, <S5|Hso|T3,1,0,-1> (cm-1):         3.90880        2.75939        0.22403        2.75939
sum_soc, <S5|Hso|T4,1,0,-1> (cm-1):         0.55609        0.39320        0.00489        0.39320
sum_soc, <S5|Hso|T5,1,0,-1> (cm-1):         0.69339        0.47225        0.18640        0.47225
