sum_soc, <S0|Hso|T1,1,0,-1> (cm-1):         0.52366        0.36492        0.08882        0.36492
sum_soc, <S0|Hso|T2,1,0,-1> (cm-1):         0.73929        0.23087        0.66329        0.23087
sum_soc, <S0|Hso|T3,1,0,-1> (cm-1):         1.97523        1.32181        0.63807        1.32181
sum_soc, <S0|Hso|T4,1,0,-1> (cm-1):         1.94666        1.33610        0.46817        1.33610
sum_soc, <S0|Hso|T5,1,0,-1> (cm-1):         1.78847        1.22249        0.45790        1.22249
sum_soc, <S1|Hso|T1,1,0,-1> (cm-1):         0.14637        0.09538        0.05681        0.09538
sum_soc, <S1|Hso|T2,1,0,-1> (cm-1):         0.07470        0.05238        0.00963        0.05238
sum_soc, <S1|Hso|T3,1,0,-1> (cm-1):         0.48104        0.33979        0.02211        0.33979
sum_soc, <S1|Hso|T4,1,0,-1> (cm-1):         0.56872        0.38618        0.15864        0.38618
sum_soc, <S1|Hso|T5,1,0,-1> (cm-1):         0.36238        0.19584        0.23370        0.19584
sum_soc, <S2|Hso|T1,1,0,-1> (cm-1):         0.27298        0.18942        0.05254        0.18942
sum_soc, <S2|Hso|T2,1,0,-1> (cm-1):         0.19126        0.12793        0.06203        0.12793
sum_soc, <S2|Hso|T3,1,0,-1> (cm-1):         0.31899        0.22132        0.06160        0.22132
sum_soc, <S2|Hso|T4,1,0,-1> (cm-1):         0.22374        0.12348        0.13988        0.12348
sum_soc, <S2|Hso|T5,1,0,-1> (cm-1):         0.54142        0.38268        0.01576        0.38268
sum_soc, <S3|Hso|T1,1,0,-1> (cm-1):         0.76515        0.53219        0.13785        0.53219
sum_soc, <S3|Hso|T2,1,0,-1> (cm-1):         0.37804        0.25029        0.13276        0.25029
sum_soc, <S3|Hso|T3,1,0,-1> (cm-1):         0.29839        0.20937        0.03701        0.20937
sum_soc, <S3|Hso|T4,1,0,-1> (cm-1):         0.16142        0.10217        0.07198        0.10217
sum_soc, <S3|Hso|T5,1,0,-1> (cm-1):         0.50923        0.35975        0.02156        0.35975
sum_soc, <S4|Hso|T1,1,0,-1> (cm-1):         0.76582        0.53871        0.07791        0.53871
sum_soc, <S4|Hso|T2,1,0,-1> (cm-1):         0.77906        0.43956        0.46958        0.43956
sum_soc, <S4|Hso|T3,1,0,-1> (cm-1):         0.24671        0.17357        0.02487        0.17357
sum_soc, <S4|Hso|T4,1,0,-1> (cm-1):         0.28183        0.19103        0.08024        0.19103
sum_soc, <S4|Hso|T5,1,0,-1> (cm-1):         0.25520        0.17972        0.02304        0.17972
sum_soc, <S5|Hso|T1,1,0,-1> (cm-1):         0.80732        0.40140        0.57403        0.40140
sum_soc, <S5|Hso|T2,1,0,-1> (cm-1):         1.05769        0.74746        0.03624        0.74746
sum_soc, <S5|Hso|T3,1,0,-1> (cm-1):         0.66333        0.40433        0.33621        0.40433
sum_soc, <S5|Hso|T4,1,0,-1> (cm-1):         0.37407        0.24993        0.12246        0.24993
sum_soc, <S5|Hso|T5,1,0,-1> (cm-1):         0.23074        0.15638        0.06583        0.15638
