sum_soc, <S0|Hso|T1,1,0,-1> (cm-1):         5.40755        3.78711        0.74648        3.78711
sum_soc, <S0|Hso|T2,1,0,-1> (cm-1):         0.60637        0.34959        0.35108        0.34959
sum_soc, <S0|Hso|T3,1,0,-1> (cm-1):         0.40707        0.27997        0.09458        0.27997
sum_soc, <S0|Hso|T4,1,0,-1> (cm-1):         7.14274        4.94336        1.46462        4.94336
sum_soc, <S0|Hso|T5,1,0,-1> (cm-1):         0.84574        0.50458        0.45396        0.50458
sum_soc, <S1|Hso|T1,1,0,-1> (cm-1):         0.04913        0.02264        0.03727        0.02264
sum_soc, <S1|Hso|T2,1,0,-1> (cm-1):         3.00850        2.12710        0.04370        2.12710
sum_soc, <S1|Hso|T3,1,0,-1> (cm-1):         3.31217        2.31191        0.52975        2.31191
sum_soc, <S1|Hso|T4,1,0,-1> (cm-1):         0.28449        0.18252        0.11961        0.18252
sum_soc, <S1|Hso|T5,1,0,-1> (cm-1):         5.06694        3.58229        0.09098        3.58229
sum_soc, <S2|Hso|T1,1,0,-1> (cm-1):         1.95567        1.38285        0.00973        1.38285
sum_soc, <S2|Hso|T2,1,0,-1> (cm-1):         0.17564        0.11944        0.04816        0.11944
sum_soc, <S2|Hso|T3,1,0,-1> (cm-1):         0.04530        0.03112        0.01071        0.03112
sum_soc, <S2|Hso|T4,1,0,-1> (cm-1):         0.99636        0.70453        0.00259        0.70453
sum_soc, <S2|Hso|T5,1,0,-1> (cm-1):         0.33079        0.22559        0.08741        0.22559
sum_soc, <S3|Hso|T1,1,0,-1> (cm-1):         0.31854        0.22212        0.05288        0.22212
sum_soc, <S3|Hso|T2,1,0,-1> (cm-1):         1.83156        1.29509        0.00904        1.29509
sum_soc, <S3|Hso|T3,1,0,-1> (cm-1):         0.59449        0.41706        0.07442        0.41706
sum_soc, <S3|Hso|T4,1,0,-1> (cm-1):         0.18132        0.12779        0.01472        0.12779
sum_soc, <S3|Hso|T5,1,0,-1> (cm-1):         3.49255        2.46937        0.04816        2.46937
sum_soc, <S4|Hso|T1,1,0,-1> (cm-1):         0.34041        0.24013        0.02352        0.24013
sum_soc, <S4|Hso|T2,1,0,-1> (cm-1):         0.12661        0.08800        0.02326        0.08800
sum_soc, <S4|Hso|T3,1,0,-1> (cm-1):         3.54374        2.48583        0.44660        2.48583
sum_soc, <S4|Hso|T4,1,0,-1> (cm-1):         0.05234        0.03693        0.00350        0.03693
sum_soc, <S4|Hso|T5,1,0,-1> (cm-1):         1.01268        0.71576        0.02984        0.71576
sum_soc, <S5|Hso|T1,1,0,-1> (cm-1):         1.51678        1.07252        0.00351        1.07252
sum_soc, <S5|Hso|T2,1,0,-1> (cm-1):         0.81431        0.53998        0.28275        0.53998
sum_soc, <S5|Hso|T3,1,0,-1> (cm-1):         0.05519        0.03843        0.00961        0.03843
sum_soc, <S5|Hso|T4,1,0,-1> (cm-1):         0.80128        0.56650        0.01404        0.56650
sum_soc, <S5|Hso|T5,1,0,-1> (cm-1):         0.43060        0.29915        0.08022        0.29915
