sum_soc, <S0|Hso|T1,1,0,-1> (cm-1):         1.54498        0.82463        1.01338        0.82463
sum_soc, <S0|Hso|T2,1,0,-1> (cm-1):         0.72279        0.38294        0.47868        0.38294
sum_soc, <S0|Hso|T3,1,0,-1> (cm-1):         1.12044        0.70945        0.49876        0.70945
sum_soc, <S0|Hso|T4,1,0,-1> (cm-1):         1.51463        1.07092        0.01883        1.07092
sum_soc, <S0|Hso|T5,1,0,-1> (cm-1):         1.89665        0.40803        1.80674        0.40803
sum_soc, <S1|Hso|T1,1,0,-1> (cm-1):         0.12559        0.03533        0.11523        0.03533
sum_soc, <S1|Hso|T2,1,0,-1> (cm-1):         0.11355        0.07538        0.03910        0.07538
sum_soc, <S1|Hso|T3,1,0,-1> (cm-1):         0.24922        0.11660        0.18687        0.11660
sum_soc, <S1|Hso|T4,1,0,-1> (cm-1):         0.71490        0.38208        0.46810        0.38208
sum_soc, <S1|Hso|T5,1,0,-1> (cm-1):         0.31547        0.20674        0.11846        0.20674
sum_soc, <S2|Hso|T1,1,0,-1> (cm-1):         0.94695        0.49134        0.64334        0.49134
sum_soc, <S2|Hso|T2,1,0,-1> (cm-1):         0.05785        0.03225        0.03559        0.03225
sum_soc, <S2|Hso|T3,1,0,-1> (cm-1):         0.10364        0.05583        0.06714        0.05583
sum_soc, <S2|Hso|T4,1,0,-1> (cm-1):         0.05887        0.04154        0.00368        0.04154
sum_soc, <S2|Hso|T5,1,0,-1> (cm-1):         0.37027        0.20862        0.22372        0.20862
sum_soc, <S3|Hso|T1,1,0,-1> (cm-1):         0.91672        0.39255        0.72951        0.39255
sum_soc, <S3|Hso|T2,1,0,-1> (cm-1):         0.69197        0.40671        0.38470        0.40671
sum_soc, <S3|Hso|T3,1,0,-1> (cm-1):         0.29175        0.13490        0.22073        0.13490
sum_soc, <S3|Hso|T4,1,0,-1> (cm-1):         0.10706        0.03995        0.09093        0.03995
sum_soc, <S3|Hso|T5,1,0,-1> (cm-1):         0.24981        0.13322        0.16404        0.13322
sum_soc, <S4|Hso|T1,1,0,-1> (cm-1):         0.48008        0.28088        0.26962        0.28088
sum_soc, <S4|Hso|T2,1,0,-1> (cm-1):         0.13870        0.06736        0.10082        0.06736
sum_soc, <S4|Hso|T3,1,0,-1> (cm-1):         0.23110        0.15085        0.08888        0.15085
sum_soc, <S4|Hso|T4,1,0,-1> (cm-1):         0.39447        0.25997        0.14295        0.25997
sum_soc, <S4|Hso|T5,1,0,-1> (cm-1):         0.24444        0.16655        0.06538        0.16655
sum_soc, <S5|Hso|T1,1,0,-1> (cm-1):         0.76985        0.50493        0.28767        0.50493
sum_soc, <S5|Hso|T2,1,0,-1> (cm-1):         0.74542        0.13055        0.72220        0.13055
sum_soc, <S5|Hso|T3,1,0,-1> (cm-1):         0.78035        0.45879        0.43355        0.45879
sum_soc, <S5|Hso|T4,1,0,-1> (cm-1):         0.43638        0.09305        0.41606        0.09305
sum_soc, <S5|Hso|T5,1,0,-1> (cm-1):         0.22773        0.14462        0.10016        0.14462
