sum_soc, <S0|Hso|T1,1,0,-1> (cm-1):         0.37520        0.26439        0.03112        0.26439
sum_soc, <S0|Hso|T2,1,0,-1> (cm-1):         0.77875        0.18810        0.73191        0.18810
sum_soc, <S0|Hso|T3,1,0,-1> (cm-1):         2.00806        1.38351        0.45176        1.38351
sum_soc, <S0|Hso|T4,1,0,-1> (cm-1):         2.16060        1.48402        0.51338        1.48402
sum_soc, <S0|Hso|T5,1,0,-1> (cm-1):         2.02347        1.34363        0.69554        1.34363
sum_soc, <S1|Hso|T1,1,0,-1> (cm-1):         0.15290        0.09841        0.06330        0.09841
sum_soc, <S1|Hso|T2,1,0,-1> (cm-1):         0.09849        0.06758        0.02382        0.06758
sum_soc, <S1|Hso|T3,1,0,-1> (cm-1):         0.52306        0.36979        0.00988        0.36979
sum_soc, <S1|Hso|T4,1,0,-1> (cm-1):         0.38356        0.26234        0.09730        0.26234
sum_soc, <S1|Hso|T5,1,0,-1> (cm-1):         0.47088        0.30261        0.19644        0.30261
sum_soc, <S2|Hso|T1,1,0,-1> (cm-1):         0.06490        0.04501        0.01266        0.04501
sum_soc, <S2|Hso|T2,1,0,-1> (cm-1):         0.19108        0.11215        0.10656        0.11215
sum_soc, <S2|Hso|T3,1,0,-1> (cm-1):         0.32384        0.22853        0.02052        0.22853
sum_soc, <S2|Hso|T4,1,0,-1> (cm-1):         0.24933        0.12859        0.17057        0.12859
sum_soc, <S2|Hso|T5,1,0,-1> (cm-1):         0.57554        0.40618        0.03592        0.40618
sum_soc, <S3|Hso|T1,1,0,-1> (cm-1):         0.68658        0.47973        0.10540        0.47973
sum_soc, <S3|Hso|T2,1,0,-1> (cm-1):         0.40577        0.27330        0.12353        0.27330
sum_soc, <S3|Hso|T3,1,0,-1> (cm-1):         0.38932        0.27397        0.03800        0.27397
sum_soc, <S3|Hso|T4,1,0,-1> (cm-1):         0.16297        0.10056        0.07959        0.10056
sum_soc, <S3|Hso|T5,1,0,-1> (cm-1):         0.55029        0.38888        0.01900        0.38888
sum_soc, <S4|Hso|T1,1,0,-1> (cm-1):         0.82320        0.56765        0.18224        0.56765
sum_soc, <S4|Hso|T2,1,0,-1> (cm-1):         0.68222        0.41431        0.34946        0.41431
sum_soc, <S4|Hso|T3,1,0,-1> (cm-1):         0.24429        0.16048        0.09040        0.16048
sum_soc, <S4|Hso|T4,1,0,-1> (cm-1):         0.23110        0.16003        0.04672        0.16003
sum_soc, <S4|Hso|T5,1,0,-1> (cm-1):         0.27713        0.19558        0.01732        0.19558
sum_soc, <S5|Hso|T1,1,0,-1> (cm-1):         0.87259        0.51641        0.47755        0.51641
sum_soc, <S5|Hso|T2,1,0,-1> (cm-1):         1.09459        0.77044        0.10475        0.77044
sum_soc, <S5|Hso|T3,1,0,-1> (cm-1):         0.53715        0.35049        0.20699        0.35049
sum_soc, <S5|Hso|T4,1,0,-1> (cm-1):         0.38478        0.24047        0.17999        0.24047
sum_soc, <S5|Hso|T5,1,0,-1> (cm-1):         0.20849        0.14741        0.00335        0.14741
